parallax,phot_g_mean_mag,bp_rp
1.1684561011726533,14.855805,0.9310608
1.0146319126556729,17.543928,1.7788143
1.1484106186508898,17.62397,1.806839
1.1856122329244592,16.96763,1.5916958
1.1928675245477283,12.58977,0.9082613
1.133188255371952,13.27827,0.7482071
1.2372274560279273,16.84414,1.5517578
1.190975564593043,16.311075,1.3444366
1.1398841940372748,13.249134,0.73538685
1.0820032718454689,14.831528,0.9396677
1.065344818202159,15.323898,1.1597042
1.1474845645421368,14.223176,0.81415844
1.1652108145702802,13.132758,0.757637
1.0960951536878016,11.2497425,0.14682293
1.1943369814690792,17.669428,2.1056843
1.1321132925613555,14.33254,0.83200836
1.1413474446249217,13.522219,0.74252796
1.1072771795154928,17.251703,1.7221985
1.2237860664089297,12.601999,0.9179535
1.1994518948509252,14.357657,0.8860092
1.1753934561804975,17.756857,1.9726543
1.4566891891144258,14.424609,0.83229446
1.137687286282276,15.615606,1.3317327
1.1173609348136337,15.142609,1.0002985
1.19506307548707,15.112006,0.995553
0.8156868008192785,15.182085,1.009778
1.0919097851016712,16.21151,1.4630728
1.1340564643745386,17.032236,1.6106358
1.1781231211794791,10.512736,1.1006708
1.1350684189173046,14.541533,0.8822565
1.138710628995105,12.992477,0.75508595
1.1670147757357756,15.050134,0.9879656
1.2005404438602607,16.662333,1.8249722
1.1480116098473825,12.958711,0.7166929
1.1234658038125964,17.851824,2.1973076
0.8393156300043457,13.252105,0.7406626
0.7571098750698309,17.432528,2.0630283
0.9986282032179216,17.197443,2.052206
1.1850340822961247,13.221856,0.7272253
1.2162979022800706,17.943571,1.9488316
1.153956309976424,14.419957,0.8448429
1.186706356939782,12.934086,0.7200918
1.0749474517819972,15.241742,1.0469055
1.1024982258091767,14.231096,1.1509209
1.1288742969554475,15.931817,1.2123566
1.1519569504469271,13.348781,0.73667717
1.1870506926029027,14.705977,0.9564123
0.998624057447681,15.67079,1.1552839
1.0465908006322227,17.98628,2.0294628
1.0924921760065442,16.25116,1.3152819
1.2157948004854353,17.89022,1.8975449
1.1387601234987006,14.329582,0.82022
1.043617052367201,16.947237,1.6121101
1.1419076461708992,14.483813,0.8662548
1.2567151816335969,15.648104,1.119195
0.9295774935605523,17.831444,2.0896378
1.2446486468729636,17.541813,1.8482265
1.0697105003341298,13.630524,0.77370834
1.0584768707355112,13.337077,0.7885809
1.1806644130765818,15.176177,1.1777039
1.133119926009633,14.048451,0.7632761
1.2048993265248567,16.13321,1.2780113
0.9823188757190012,16.133791,1.6648321
1.1084356643831943,15.37342,1.0435658
1.1534567444598798,14.5953865,0.93205357
1.0452697483658202,16.22102,1.5852375
1.1557868546226397,14.694768,0.904541
1.174805110038957,13.031916,0.7444563
1.1453005274060561,13.2420635,0.7311497
1.2122412935346087,12.498256,0.8654661
1.175451005810465,13.884225,0.7675934
1.0650238859357575,15.844483,1.2202606
1.1539230126758735,12.564291,0.74059486
1.249385045108378,16.612162,1.5303602
1.122256470340747,14.613161,0.8826666
1.1002058137094062,16.646383,1.668479
1.1911197679997583,14.478987,0.8739338
1.1127512727768967,16.683075,1.5068693
1.1863568069071122,13.981238,0.7815771
1.2464238204193012,16.989664,1.7299271
1.2256528959539013,16.955397,1.5907211
1.1597529619130709,14.370695,0.9778242
1.1001952338359602,13.978698,0.7771692
1.086615919822549,15.021946,1.0051737
1.1971884675337028,15.4304495,1.0489044
1.152828112024887,15.46716,1.262433
1.1990922435893647,15.079404,0.9866047
1.2344481502995406,15.622816,1.2603703
1.1725303389480801,13.576005,0.73956585
1.1006506091847656,17.126034,1.9515877
1.2046256707750382,16.714752,1.5186491
1.1599965234029699,13.952044,0.8713112
1.037710332177406,16.25642,1.3152981
1.1974372150164654,14.7921715,0.91913986
0.9853885479352457,17.013369,1.7292767
1.2142353303441626,15.355323,1.2652607
1.1655713612446685,13.319092,0.648366
1.2013230888602429,12.695327,0.96841717
1.218276274550113,14.309361,0.8279934
1.1007966365833721,13.604394,0.7462406
1.2096710798164352,17.797903,1.9104099
1.0765512851613324,16.349297,1.5082054
1.6425886660195663,15.790615,1.2663555
1.1488719732576453,15.931609,1.2345314
1.183441424147861,16.02001,1.2250347
1.1608150866882294,13.559339,0.74651146
1.1068811034069665,13.543837,0.7501888
0.7951772608768457,16.907835,1.1413841
1.1270508113483457,15.631971,1.4175091
1.175726643877017,17.637362,2.0956306
1.125514565432455,15.0919895,0.97578335
1.2227965145536221,16.116764,1.3781404
1.1983774854565719,17.150433,1.9533863
1.1315310929740943,16.207754,1.306529
1.1523082073150377,14.427105,0.99586105
1.1591146785838828,13.885436,0.7747469
1.1842722728713826,17.356447,1.763176
1.1554649742275136,13.069575,0.7319746
1.1906199447939703,14.740636,0.92677784
1.2238869236051357,17.90592,1.9403858
1.197132687579274,10.960272,1.2252474
1.1561639785858304,17.851322,1.9636936
1.1728343536955887,14.370622,0.8454981
1.1820988824831917,10.640092,0.1401701
1.1810987393994719,13.221919,0.7373276
1.2436404594579058,13.283628,0.72678375
1.191740997843661,16.543694,1.4470825
1.1664806125391356,12.279008,1.1526117
1.463149593060256,16.49889,1.5358458
1.3592930502300544,17.06271,1.6366329
1.1444482936268856,13.536232,0.7390928
1.0890588061901678,17.047773,1.6099567
1.113630410961549,17.071058,1.9733429
1.2039230314841898,16.248579,1.3712358
1.175932797447876,10.147911,1.2281027
1.1394345272136428,15.073325,0.9867172
1.1436050945138663,16.652458,1.4770699
1.0941891079470014,13.932858,0.7817707
1.1352121992742288,17.401415,1.8350182
1.262779749071367,16.090982,1.2539062
1.1479300800918495,15.014009,0.96694946
1.142909376125966,16.372826,1.5052404
1.1734004281522512,14.749684,0.9803457
1.6622698480653875,15.469993,1.2113991
1.1485762475750647,14.38763,0.836771
1.243588060817167,14.549583,0.88119316
1.3416663536873186,17.813705,1.8573952
1.1809791276690245,13.992014,0.76882744
1.1518183420410624,15.192,1.1969833
1.1611473132023893,13.562483,0.78445625
1.1593447725621102,13.2109785,0.75927544
1.1363185255240893,13.550175,0.74014187
1.1708293956288622,13.775511,0.7743521
1.0485643272477891,17.431898,2.0175934
1.1620889654408315,13.872696,0.8768215
1.1919295679244553,12.536666,0.739871
1.1835307268019761,17.001232,1.6210175
1.1603930736879924,14.414763,1.0019436
1.1034820467525404,15.383015,1.0541439
0.9233844169278446,17.929728,1.967844
1.0230426579075536,17.727474,2.0537548
1.1348171776928684,12.572901,0.7383938
1.1986323362760365,13.040115,0.7442293
1.1592611514668354,13.410427,0.73379993
1.2701700217086174,16.246227,1.5720253
1.2448143874265913,17.82385,2.1040382
1.2229473226205823,13.350618,0.72792625
1.1743568146344643,13.524063,0.7305336
1.1701211232157724,17.425936,1.8043175
1.1291568930199434,17.600506,1.7815857
1.1884691727308325,17.803898,1.8562031
1.1523114153632217,14.207137,0.8176451
1.106011818102264,15.386318,1.0594673
1.2347903800509639,16.486538,1.4227257
1.1292708563594203,15.8911495,1.2004805
1.1099441120943034,15.617603,1.106535
1.1115477124945732,16.386658,1.3776064
1.148524052178257,16.043224,1.249424
1.1323369344201926,14.349534,0.8319626
1.1118491761130465,14.445664,0.8712406
1.043222691764934,17.323992,1.6538792
1.3773084158232212,12.2207,0.5397787
1.2037695480729362,16.387348,1.3871326
1.1363390292197852,14.014649,0.7984829
1.03744448585197,15.868754,1.2071266
1.207080168273699,14.836234,0.9302206
1.2331326182265465,14.599969,1.032628
1.145734794239688,16.619219,1.6058245
1.0678979629082317,13.976336,0.7843218
1.1568720743566456,13.151058,0.7461138
1.171919203472662,16.00579,1.2200623
1.2225189785989339,14.627281,0.8787594
1.163966201676433,12.53787,0.74940586
1.1709591839226479,15.716253,1.2639933
1.1467712532344159,14.074452,0.79384136
1.1694071841513647,13.230782,0.75239563
1.1392711511157656,13.862155,0.8866339
1.1104700970960861,16.339571,1.3367033
1.1644582829236667,13.169649,0.725646
1.2054857925323954,16.072285,1.2649479
1.1778103885999522,13.999897,0.78497314
1.1767322900760782,12.576983,0.74893
1.128511691604889,14.774575,0.91657925
0.6966034768232586,16.18358,1.3526278
1.213697106322298,12.249378,1.1126966
1.1711731381142008,13.98377,0.89772415
1.052180554753061,17.111662,1.6497574
1.1870194063715325,15.314507,1.0695724
1.1333438379700798,15.368779,1.053546
1.1527708267897485,15.692035,1.273489
1.2574703576342998,17.50314,1.7818031
1.1067392699870384,16.547073,1.4473095
1.3099237661059127,13.292193,0.7456989
1.0603680895899252,17.119549,1.876461
1.1207519728350805,14.867337,0.9441719
1.0677905114150346,17.049267,1.6534405
1.100589660180717,17.517235,2.1661797
1.0716072834674941,15.995378,1.2514381
1.140031985679314,15.33606,1.2474442
1.1606062868335307,14.496078,0.86559105
1.1478513512234012,16.54981,1.4550695
1.1060934570050205,12.560714,0.7372503
1.3487223903328767,13.04971,0.7578497
1.1167593612389821,16.309988,1.3592129
1.148384858200616,17.167074,1.6761703
1.162954878658609,16.09723,1.4619074
1.0591426843443321,17.005371,1.6241379
1.056812510742369,15.860882,1.3841066
1.0360012338326277,15.458749,1.0948849
1.2535601870004744,17.253534,1.6999454
1.126502588701083,13.891024,0.7666836
1.0986828339456585,16.693424,1.6356487
1.1216282025178883,15.905231,1.1914206
1.1581514388735228,15.728919,1.1601219
1.3080747258772565,14.770731,1.001195
